Station Name,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag
TORONTO CITY CENTRE,2023,1,19,,3.6,,1.7,,2.7,,,,,,3.8,,,
TORONTO CITY CENTRE,2023,1,20,,3.7,,-0.7,,1.5,,,,,,1.5,,,
TORONTO CITY CENTRE,2023,1,21,,1.2,,-0.8,,0.2,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,1,22,,2.2,,-1.8,,0.2,,,,,,3.4,,,
TORONTO CITY CENTRE,2023,1,23,,2.5,,-1.4,,0.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,1,24,,3.2,,-0.6,,1.3,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,1,25,,2.6,,-1.7,,0.5,,,,,,11.2,,,
TORONTO CITY CENTRE,2023,1,26,,2.7,,-3.3,,-0.3,,,,,,0.9,,,
TORONTO CITY CENTRE,2023,1,27,,1.5,,-1.3,,0.1,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,1,28,,2.6,,-1.3,,0.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,1,29,,1.3,,-5.7,,-2.2,,,,,,3.5,,,
TORONTO CITY CENTRE,2023,1,30,,-1.3,,-7.1,,-4.2,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,1,31,,-4.8,,-9.6,,-7.2,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,1,,-3.5,,-10.1,,-6.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,2,,2.2,,-9.3,,-3.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,3,,-9.3,,-20.1,,-14.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,4,,0.5,,-19.8,,-9.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,5,,4.7,,0.4,,2.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,6,,3.6,,-2.3,,0.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,7,,7.2,,-0.5,,3.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,8,,6.6,,-1.0,,2.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,9,,6.0,,-0.6,,2.7,,,,,,25.3,,,
TORONTO CITY CENTRE,2023,2,10,,5.0,,-2.0,,1.5,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,11,,2.1,,-4.0,,-1.0,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,12,,5.5,,0.2,,2.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,13,,9.7,,-2.3,,3.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,14,,7.8,,-0.8,,3.5,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,15,,12.6,,4.3,,8.5,,,,,,0.2,,,
TORONTO CITY CENTRE,2023,2,16,,6.5,,0.0,,3.3,,,,,,3.6,,,
TORONTO CITY CENTRE,2023,2,17,,1.0,,-8.1,,-3.6,,,,,,3.9,,,
TORONTO CITY CENTRE,2023,2,18,,3.6,,-6.4,,-1.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,19,,7.9,,1.4,,4.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,20,,6.6,,-1.3,,2.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,21,,7.0,,-1.7,,2.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,22,,-0.2,,-6.2,,-3.2,,,,,,6.5,,,
TORONTO CITY CENTRE,2023,2,23,,-1.4,,-6.8,,-4.1,,,,,,0.4,,,
TORONTO CITY CENTRE,2023,2,24,,-2.0,,-9.3,,-5.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,25,,-0.5,,-8.6,,-4.6,,,,,,0.4,,,
TORONTO CITY CENTRE,2023,2,26,,3.1,,-2.5,,0.3,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,2,27,,1.4,,-4.9,,-1.8,,,,,,3.5,,,
TORONTO CITY CENTRE,2023,2,28,,2.5,,0.4,,1.5,,,,,,0.6,,,
TORONTO CITY CENTRE,2023,3,1,,2.3,,-1.5,,0.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,2,,5.1,,0.0,,2.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,3,,1.4,,-1.7,,-0.2,,,,,,15.2,,,
TORONTO CITY CENTRE,2023,3,4,,6.3,,-0.5,,2.9,,,,,,3.2,,,
TORONTO CITY CENTRE,2023,3,5,,6.3,,0.5,,3.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,6,,3.3,,-0.9,,1.2,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,7,,2.5,,-1.5,,0.5,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,8,,3.0,,-1.8,,0.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,9,,2.8,,-2.2,,0.3,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,10,,1.0,,-1.8,,-0.4,,,,,,3.1,,,
TORONTO CITY CENTRE,2023,3,11,,0.3,,-3.0,,-1.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,12,,0.6,,-2.7,,-1.1,,,,,,0.8,,,
TORONTO CITY CENTRE,2023,3,13,,0.8,,-2.2,,-0.7,,,,,,0.5,,,
TORONTO CITY CENTRE,2023,3,14,,-1.0,,-4.4,,-2.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,15,,5.9,,-4.1,,0.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,16,,6.7,,1.3,,4.0,,,,,,1.2,,,
TORONTO CITY CENTRE,2023,3,17,,7.6,,1.2,,4.4,,,,,,6.3,,,
TORONTO CITY CENTRE,2023,3,18,,1.7,,-5.4,,-1.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,19,,1.5,,-6.5,,-2.5,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,20,,5.5,,-1.0,,2.3,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,21,,9.4,,2.7,,6.1,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,22,,4.8,,1.7,,3.3,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,23,,8.8,,-0.1,,4.4,,,,,,9.0,,,
TORONTO CITY CENTRE,2023,3,24,,4.8,,0.0,,2.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,25,,8.7,,1.5,,5.1,,,,,,18.9,,,
TORONTO CITY CENTRE,2023,3,26,,10.3,,1.8,,6.1,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,27,,5.5,,0.8,,3.2,,,,,,0.4,,,
TORONTO CITY CENTRE,2023,3,28,,5.3,,1.4,,3.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,29,,8.0,,-3.6,,2.2,,,,,,1.4,,,
TORONTO CITY CENTRE,2023,3,30,,2.9,,-4.3,,-0.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,3,31,,4.2,,1.2,,2.7,,,,,,10.6,,,
TORONTO CITY CENTRE,2023,4,1,,13.9,,-1.0,,6.5,,,,,,17.3,,,
TORONTO CITY CENTRE,2023,4,2,,2.5,,-3.3,,-0.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,3,,,M,,M,,M,,,,,,M,,
TORONTO CITY CENTRE,2023,4,4,,8.2,,5.0,,6.6,,,,,,2.3,,,
TORONTO CITY CENTRE,2023,4,5,,9.3,,2.8,,6.1,,,,,,31.6,,,
TORONTO CITY CENTRE,2023,4,6,,11.9,,4.7,,8.3,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,7,,7.0,,0.0,,3.5,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,8,,5.4,,-1.1,,2.2,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,9,,8.4,,0.6,,4.5,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,10,,12.0,,1.5,,6.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,11,,22.5,,4.4,,13.5,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,12,,26.0,,7.8,,16.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,13,,18.9,,8.3,,13.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,14,,25.4,,7.1,,16.3,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,15,,18.8,,9.2,,14.0,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,16,,18.2,,7.5,,12.9,,,,,,6.0,,,
TORONTO CITY CENTRE,2023,4,17,,8.8,,3.6,,6.2,,,,,,0.5,,,
TORONTO CITY CENTRE,2023,4,18,,5.7,,2.6,,4.2,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,19,,7.6,,1.6,,4.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,20,,9.5,,4.1,,6.8,,,,,,0.4,,,
TORONTO CITY CENTRE,2023,4,21,,15.2,,6.5,,10.9,,,,,,3.1,,,
TORONTO CITY CENTRE,2023,4,22,,11.6,,6.3,,9.0,,,,,,15.9,,,
TORONTO CITY CENTRE,2023,4,23,,8.3,,5.5,,6.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,24,,7.7,,4.8,,6.3,,,,,,2.3,,,
TORONTO CITY CENTRE,2023,4,25,,10.2,,3.8,,7.0,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,26,,7.8,,1.8,,4.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,27,,9.7,,2.4,,6.1,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,4,28,,10.3,,6.8,,8.6,,,,,,12.7,,,
TORONTO CITY CENTRE,2023,4,29,,9.5,,6.0,,7.8,,,,,,4.9,,,
TORONTO CITY CENTRE,2023,4,30,,10.5,,7.3,,8.9,,,,,,11.0,,,
TORONTO CITY CENTRE,2023,5,1,,8.4,,5.4,,6.9,,,,,,0.8,,,
TORONTO CITY CENTRE,2023,5,2,,7.2,,3.3,,5.3,,,,,,5.8,,,
TORONTO CITY CENTRE,2023,5,3,,10.1,,3.2,,6.7,,,,,,4.9,,,
TORONTO CITY CENTRE,2023,5,4,,10.8,,7.9,,9.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,5,,13.2,,7.5,,10.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,6,,16.5,,6.2,,11.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,7,,16.5,,8.6,,12.6,,,,,,8.9,,,
TORONTO CITY CENTRE,2023,5,8,,20.1,,9.4,,14.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,9,,14.2,,8.3,,11.3,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,10,,16.9,,7.2,,12.1,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,11,,21.9,,9.0,,15.5,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,12,,26.0,,10.8,,18.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,13,,22.4,,13.4,,17.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,14,,15.0,,10.6,,12.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,15,,23.1,,9.0,,16.1,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,16,,24.0,,6.7,,15.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,17,,8.6,,3.0,,5.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,18,,11.9,,2.8,,7.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,19,,18.2,,8.2,,13.2,,,,,,7.0,,,
TORONTO CITY CENTRE,2023,5,20,,16.9,,10.9,,13.9,,,,,,14.8,,,
TORONTO CITY CENTRE,2023,5,21,,22.8,,9.9,,16.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,22,,15.0,,11.4,,13.2,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,23,,16.8,,9.8,,13.3,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,24,,16.9,,6.8,,11.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,25,,12.7,,6.3,,9.5,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,26,,16.7,,5.8,,11.3,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,27,,21.2,,8.8,,15.0,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,28,,23.4,,11.3,,17.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,29,,21.1,,16.9,,19.0,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,30,,19.8,,15.3,,17.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,5,31,,27.1,,14.7,,20.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,6,1,,28.0,,16.8,,22.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,6,2,,32.4,,18.2,,25.3,,,,,,2.0,,,
TORONTO CITY CENTRE,2023,6,3,,24.5,,15.5,,20.0,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,6,4,,18.3,,13.8,,16.1,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,6,5,,21.0,,14.4,,17.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,6,6,,23.5,,16.3,,19.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,6,7,,21.3,,12.9,,17.1,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,6,8,,17.4,,14.1,,15.8,,,,,,0.2,,,
TORONTO CITY CENTRE,2023,6,9,,21.3,,12.8,,17.1,,,,,,3.0,,,
TORONTO CITY CENTRE,2023,6,10,,24.9,,13.8,,19.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,6,11,,22.8,,16.0,,19.4,,,,,,6.0,,,
TORONTO CITY CENTRE,2023,6,12,,19.1,,13.6,,16.4,,,,,,43.8,,,
TORONTO CITY CENTRE,2023,6,13,,19.2,,12.2,,15.7,,,,,,3.3,,,
TORONTO CITY CENTRE,2023,6,14,,19.2,,12.9,,16.1,,,,,,6.3,,,
TORONTO CITY CENTRE,2023,6,15,,19.1,,12.4,,15.8,,,,,,1.4,,,
TORONTO CITY CENTRE,2023,6,16,,22.6,,14.5,,18.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,6,17,,25.4,,14.8,,20.1,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,6,18,,23.6,,15.0,,19.3,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,6,19,,22.0,,16.3,,19.2,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,6,20,,22.5,,19.1,,20.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,6,21,,23.6,,19.1,,21.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,6,22,,22.3,,17.8,,20.1,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,6,23,,21.8,,18.2,,20.0,,,,,,4.3,,,
TORONTO CITY CENTRE,2023,6,24,,27.0,,19.0,,23.0,,,,,,1.2,,,
TORONTO CITY CENTRE,2023,6,25,,26.1,,19.9,,23.0,,,,,,9.7,,,
TORONTO CITY CENTRE,2023,6,26,,23.3,,19.3,,21.3,,,,,,9.0,,,
TORONTO CITY CENTRE,2023,6,27,,23.3,,16.7,,20.0,,,,,,3.6,,,
TORONTO CITY CENTRE,2023,6,28,,23.8,,15.7,,19.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,6,29,,,M,,M,,M,,,,,,M,,
TORONTO CITY CENTRE,2023,6,30,,23.0,,18.7,,20.9,,,,,,0.2,,,
TORONTO CITY CENTRE,2023,7,1,,28.4,,18.5,,23.5,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,7,2,,22.7,,20.5,,21.6,,,,,,1.2,,,
TORONTO CITY CENTRE,2023,7,3,,24.1,,19.7,,21.9,,,,,,4.2,,,
TORONTO CITY CENTRE,2023,7,4,,28.3,,19.3,,23.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,7,5,,29.5,,22.1,,25.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,7,6,,28.3,,21.5,,24.9,,,,,,0.5,,,
TORONTO CITY CENTRE,2023,7,7,,27.4,,18.6,,23.0,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,7,8,,24.5,,15.3,,19.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,7,9,,24.1,,16.5,,20.3,,,,,,0.2,,,
TORONTO CITY CENTRE,2023,7,10,,28.0,,17.6,,22.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,7,11,,26.7,,18.6,,22.7,,,,,,1.2,,,
TORONTO CITY CENTRE,2023,7,12,,24.4,,15.5,,20.0,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,7,13,,24.8,,16.3,,20.6,,,,,,30.0,,,
TORONTO CITY CENTRE,2023,7,14,,24.6,,15.4,,20.0,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,7,15,,23.5,,19.3,,21.4,,,,,,9.0,,,
TORONTO CITY CENTRE,2023,7,16,,25.6,,19.9,,22.8,,,,,,2.8,,,
TORONTO CITY CENTRE,2023,7,17,,25.7,,18.2,,22.0,,,,,,0.2,,,
TORONTO CITY CENTRE,2023,7,18,,25.4,,17.4,,21.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,7,19,,24.7,,16.6,,20.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,7,20,,25.0,,19.1,,22.1,,,,,,3.5,,,
TORONTO CITY CENTRE,2023,7,21,,26.3,,18.9,,22.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,7,22,,27.7,,18.1,,22.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,7,23,,26.4,,17.7,,22.1,,,,,,0.7,,,
TORONTO CITY CENTRE,2023,7,24,,25.7,,18.6,,22.2,,,,,,0.2,,,
TORONTO CITY CENTRE,2023,7,25,,25.4,,18.9,,22.2,,,,,,4.0,,,
TORONTO CITY CENTRE,2023,7,26,,27.1,,21.1,,24.1,,,,,,9.0,,,
TORONTO CITY CENTRE,2023,7,27,,29.2,,20.8,,25.0,,,,,,22.2,,,
TORONTO CITY CENTRE,2023,7,28,,28.6,,20.8,,24.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,7,29,,25.8,,17.5,,21.7,,,,,,10.6,,,
TORONTO CITY CENTRE,2023,7,30,,24.0,,15.8,,19.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,7,31,,25.0,,16.1,,20.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,1,,23.1,,14.4,,18.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,2,,24.1,,16.6,,20.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,3,,26.0,,18.5,,22.3,,,,,,5.5,,,
TORONTO CITY CENTRE,2023,8,4,,26.9,,18.6,,22.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,5,,22.9,,17.0,,20.0,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,6,,23.9,,16.2,,20.1,,,,,,3.2,,,
TORONTO CITY CENTRE,2023,8,7,,24.5,,19.0,,21.8,,,,,,6.3,,,
TORONTO CITY CENTRE,2023,8,8,,25.6,,18.2,,21.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,9,,27.1,,17.2,,22.2,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,10,,25.5,,19.5,,22.5,,,,,,2.0,,,
TORONTO CITY CENTRE,2023,8,11,,23.5,,16.5,,20.0,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,12,,26.4,,19.7,,23.1,,,,,,0.5,,,
TORONTO CITY CENTRE,2023,8,13,,25.9,,17.6,,21.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,14,,23.1,,16.3,,19.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,15,,22.0,,19.6,,20.8,,,,,,0.4,,,
TORONTO CITY CENTRE,2023,8,16,,25.3,,19.4,,22.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,17,,24.7,,17.8,,21.3,,,,,,6.8,,,
TORONTO CITY CENTRE,2023,8,18,,20.7,,11.9,,16.3,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,19,,24.7,,11.7,,18.2,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,20,,24.8,,13.7,,19.3,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,21,,23.8,,15.5,,19.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,22,,22.6,,16.8,,19.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,23,,19.7,,15.6,,17.7,,,,,,2.4,,,
TORONTO CITY CENTRE,2023,8,24,,,M,,M,,M,,,,,,M,,
TORONTO CITY CENTRE,2023,8,25,,25.7,,18.4,,22.1,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,26,,23.8,,15.5,,19.7,,,,,,2.0,,,
TORONTO CITY CENTRE,2023,8,27,,20.4,,14.3,,17.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,28,,22.0,,13.4,,17.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,29,,23.6,,13.4,,18.5,,,,,,2.5,,,
TORONTO CITY CENTRE,2023,8,30,,20.6,,13.5,,17.1,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,8,31,,20.1,,12.6,,16.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,1,,22.8,,13.5,,18.2,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,2,,25.4,,16.6,,21.0,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,3,,25.6,,18.5,,22.1,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,4,,29.5,,19.8,,24.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,5,,30.0,,19.8,,24.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,6,,29.7,,20.5,,25.1,,,,,,1.2,,,
TORONTO CITY CENTRE,2023,9,7,,26.1,,18.2,,22.2,,,,,,5.7,,,
TORONTO CITY CENTRE,2023,9,8,,20.4,,15.8,,18.1,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,9,,20.1,,16.9,,18.5,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,10,,21.9,,18.4,,20.2,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,11,,23.0,,16.8,,19.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,12,,23.0,,15.8,,19.4,,,,,,3.7,,,
TORONTO CITY CENTRE,2023,9,13,,19.7,,12.9,,16.3,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,14,,20.0,,11.2,,15.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,15,,19.2,,10.2,,14.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,16,,21.2,,11.8,,16.5,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,17,,21.8,,14.7,,18.3,,,,,,0.8,,,
TORONTO CITY CENTRE,2023,9,18,,21.6,,13.3,,17.5,,,,,,0.7,,,
TORONTO CITY CENTRE,2023,9,19,,21.4,,11.5,,16.5,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,20,,18.5,,8.6,,13.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,21,,20.9,,15.1,,18.0,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,22,,20.8,,16.1,,18.5,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,23,,20.6,,14.3,,17.5,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,24,,21.3,,15.4,,18.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,25,,22.5,,16.6,,19.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,26,,19.2,,16.7,,18.0,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,27,,19.6,,15.9,,17.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,9,28,,18.7,,15.5,,17.1,,,,,,2.5,,,
TORONTO CITY CENTRE,2023,9,29,,19.9,,14.5,,17.2,,,,,,0.2,,,
TORONTO CITY CENTRE,2023,9,30,,20.9,,14.2,,17.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,1,,21.9,,14.4,,18.2,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,2,,24.2,,16.6,,20.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,3,,27.1,,17.0,,22.1,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,4,,23.4,,17.1,,20.3,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,5,,23.0,,17.9,,20.5,,,,,,18.6,,,
TORONTO CITY CENTRE,2023,10,6,,21.2,,12.6,,16.9,,,,,,5.5,,,
TORONTO CITY CENTRE,2023,10,7,,16.4,,9.3,,12.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,8,,11.2,,7.6,,9.4,,,,,,2.5,,,
TORONTO CITY CENTRE,2023,10,9,,10.5,,6.7,,8.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,10,,10.6,,6.4,,8.5,,,,,,3.2,,,
TORONTO CITY CENTRE,2023,10,11,,11.8,,5.1,,8.5,,,,,,0.2,,,
TORONTO CITY CENTRE,2023,10,12,,15.4,,6.2,,10.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,13,,13.6,,6.9,,10.3,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,14,,13.5,,10.1,,11.8,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,15,,11.1,,8.1,,9.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,16,,13.6,,8.5,,11.1,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,17,,14.5,,8.3,,11.4,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,18,,13.8,,9.4,,11.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,19,,15.6,,9.5,,12.6,,,,,,0.2,,,
TORONTO CITY CENTRE,2023,10,20,,14.6,,10.6,,12.6,,,,,,4.0,,,
TORONTO CITY CENTRE,2023,10,21,,12.7,,6.3,,9.5,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,22,,12.0,,4.0,,8.0,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,23,,12.1,,3.1,,7.6,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,24,,17.2,,8.5,,12.9,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,25,,16.9,,13.4,,15.2,,,,,,2.7,,,
TORONTO CITY CENTRE,2023,10,26,,17.4,,13.2,,15.3,,,,,,7.0,,,
TORONTO CITY CENTRE,2023,10,27,,20.0,,14.0,,17.0,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,10,28,,17.7,,7.7,,12.7,,,,,,0.2,,,
TORONTO CITY CENTRE,2023,10,29,,8.2,,4.2,,6.2,,,,,,2.1,,,
TORONTO CITY CENTRE,2023,10,30,,7.9,,1.8,,4.9,,,,,,3.4,,,
TORONTO CITY CENTRE,2023,10,31,,6.8,,0.5,,3.7,,,,,,0.0,,,
TORONTO CITY CENTRE,2023,11,1,,5.9,,-0.2,,2.9,,,,,,0.0,,,
